1.Time,2.Signal Value,3.Status,4.Value of Shift/Drift,5.Health Status
491,491,187.51742621620525,shift continue,NaN,Safe Condition
492,492,182.4422139999503,shift continue,NaN,Safe Condition
493,493,179.72846362970353,shift continue,NaN,Safe Condition
494,494,178.0280083167776,shift continue,NaN,Safe Condition
495,495,180.3099101089746,shift continue,NaN,Safe Condition
496,496,183.79170381145258,shift continue,NaN,Safe Condition
497,497,187.40339393982254,shift continue,NaN,Safe Condition
498,498,183.43724967174802,shift continue,NaN,Safe Condition
499,499,184.23991573499126,shift continue,NaN,Safe Condition
500,500,183.71135528756741,shift continue,NaN,Safe Condition
501,501,174.43842139192358,shift continue,NaN,Safe Condition
502,502,179.0387260787095,shift continue,NaN,Safe Condition
503,503,180.9153133180653,shift continue,NaN,Safe Condition
504,504,183.03372168145745,shift continue,NaN,Safe Condition
505,505,172.04282683781972,shift continue,NaN,Safe Condition
506,506,183.02444962989054,shift continue,NaN,Safe Condition
507,507,173.80398614479702,shift continue,NaN,Safe Condition
508,508,180.10770693441302,shift continue,NaN,Safe Condition
509,509,179.3411532635311,shift continue,NaN,Safe Condition
510,510,184.0429778517396,shift continue,NaN,Safe Condition
511,511,178.67759618187827,shift continue,NaN,Safe Condition
512,512,176.39234065689374,shift continue,NaN,Safe Condition
513,513,177.12566827249378,shift continue,NaN,Safe Condition
514,514,178.51343520490323,shift continue,NaN,Safe Condition
515,515,182.015507261392,shift continue,NaN,Safe Condition
516,516,182.60040304787125,shift continue,NaN,Safe Condition
517,517,178.83251379045635,shift continue,NaN,Safe Condition
518,518,179.90522645943207,shift continue,NaN,Safe Condition
519,519,169.3976024130435,shift continue,NaN,Safe Condition
520,520,180.6841866165238,shift continue,NaN,Safe Condition
521,521,180.43008390787008,shift Happend,10.32149791902602,Safe Condition
522,522,186.7293157363272,shift continue,NaN,Safe Condition
523,523,188.25832732462277,shift continue,NaN,Safe Condition
524,524,187.5669926076058,shift continue,NaN,Safe Condition
525,525,195.62380615459045,shift continue,NaN,Safe Condition
526,526,186.05194001046723,shift continue,NaN,Safe Condition
527,527,187.71679671684046,shift continue,NaN,Safe Condition
528,528,194.37303335138276,shift continue,NaN,Safe Condition
529,529,196.66602986857748,shift continue,NaN,Safe Condition
530,530,190.4324583710558,shift continue,NaN,Safe Condition
531,531,185.24556394768922,shift continue,NaN,Safe Condition
532,532,192.62659246133398,shift continue,NaN,Safe Condition
533,533,193.186932921637,shift continue,NaN,Safe Condition
534,534,188.18315689177706,shift continue,NaN,Safe Condition
535,535,188.3648341994763,shift continue,NaN,Safe Condition
536,536,191.0386802480765,shift continue,NaN,Safe Condition
537,537,187.52818102709978,shift continue,NaN,Safe Condition
538,538,194.77437640586672,shift continue,NaN,Safe Condition
539,539,187.65327084737757,shift continue,NaN,Safe Condition
540,540,194.1533141451854,shift continue,NaN,Safe Condition
541,541,197.80221132463885,shift continue,NaN,Safe Condition
542,542,194.75413306343464,shift continue,NaN,Safe Condition
543,543,192.97920409739643,shift continue,NaN,Safe Condition
544,544,188.27109317091876,shift continue,NaN,Safe Condition
545,545,191.8159400588205,shift continue,NaN,Safe Condition
546,546,193.63797228145958,shift continue,NaN,Safe Condition
547,547,186.00958850898147,shift continue,NaN,Safe Condition
548,548,190.69019004478312,shift continue,NaN,Safe Condition
549,549,186.56125125917578,shift continue,NaN,Safe Condition
550,550,191.70495219954384,shift continue,NaN,Safe Condition
551,551,191.3674167870004,shift continue,NaN,Safe Condition
552,552,191.3504664027098,shift continue,NaN,Safe Condition
553,553,191.84432856213894,shift continue,NaN,Safe Condition
554,554,200.1073300030402,shift continue,NaN,Safe Condition
555,555,191.64202244766525,shift continue,NaN,Safe Condition
556,556,187.94176344385886,shift continue,NaN,Safe Condition
557,557,188.63526363036084,shift continue,NaN,Safe Condition
558,558,182.61743698177233,shift continue,NaN,Safe Condition
559,559,185.00711949878894,shift continue,NaN,Safe Condition
560,560,199.42540722426483,shift continue,NaN,Safe Condition
561,561,189.57850007215671,shift continue,NaN,Safe Condition
562,562,199.17345207441886,shift continue,NaN,Safe Condition
563,563,198.42217788230835,shift continue,NaN,Safe Condition
564,564,192.65582576997036,shift continue,NaN,Safe Condition
565,565,182.48315764037284,shift continue,NaN,Safe Condition
566,566,185.84153095901883,shift continue,NaN,Safe Condition
567,567,191.75702074867974,shift continue,NaN,Safe Condition
568,568,199.33481765536206,shift continue,NaN,Safe Condition
569,569,197.97376067018445,shift continue,NaN,Safe Condition
570,570,190.82911850384232,shift continue,NaN,Safe Condition
571,571,195.36800408844445,shift continue,NaN,Safe Condition
572,572,195.6331710859473,shift continue,NaN,Safe Condition
573,573,189.16444137359267,shift continue,NaN,Safe Condition
574,574,194.159284185964,shift continue,NaN,Safe Condition
575,575,192.591256038624,shift continue,NaN,Safe Condition
576,576,191.87550642310984,shift continue,NaN,Safe Condition
577,577,191.17287201437466,shift continue,NaN,Safe Condition
578,578,187.10660892009105,shift continue,NaN,Safe Condition
579,579,189.62202001211847,shift continue,NaN,Safe Condition
580,580,195.46200302407,shift continue,NaN,Safe Condition
581,581,198.46184584488634,shift continue,NaN,Safe Condition
582,582,187.93983235437312,shift continue,NaN,Safe Condition
583,583,190.95953008141106,shift continue,NaN,Safe Condition
584,584,184.9535847982312,shift continue,NaN,Safe Condition
585,585,184.65829302102256,shift continue,NaN,Safe Condition
586,586,190.26035929631178,shift continue,NaN,Safe Condition
587,587,191.23834877697627,shift continue,NaN,Safe Condition
588,588,188.15940438411462,shift continue,NaN,Safe Condition
589,589,190.9851569813531,shift continue,NaN,Safe Condition
590,590,180.46764687159828,shift continue,NaN,Safe Condition
591,591,197.27682645564576,shift continue,NaN,Safe Condition
592,592,192.7347945695794,shift continue,NaN,Safe Condition
593,593,198.72663315448938,shift continue,NaN,Safe Condition
594,594,188.8226386180294,shift continue,NaN,Safe Condition
595,595,187.23276287345695,shift continue,NaN,Safe Condition
596,596,179.14816890893286,shift continue,NaN,Safe Condition
597,597,184.147134876346,shift continue,NaN,Safe Condition
598,598,191.6472512231792,shift continue,NaN,Safe Condition
599,599,197.80463479100152,shift continue,NaN,Safe Condition
600,600,196.70442546224254,shift continue,NaN,Safe Condition
601,601,195.59548213920425,shift continue,NaN,Safe Condition
602,602,185.69549473140077,shift continue,NaN,Safe Condition
603,603,187.76737782403637,shift continue,NaN,Safe Condition
604,604,195.44127537766497,shift continue,NaN,Safe Condition
605,605,188.3758488683483,shift continue,NaN,Safe Condition
606,606,189.71865858637656,shift continue,NaN,Safe Condition
607,607,196.2056523301868,shift continue,NaN,Safe Condition
608,608,198.04539249616084,shift continue,NaN,Safe Condition
609,609,190.0057309564224,shift continue,NaN,Safe Condition
610,610,197.21377290331546,shift continue,NaN,Safe Condition
611,611,193.2608822705754,shift continue,NaN,Safe Condition
612,612,193.35637502915492,shift continue,NaN,Safe Condition
613,613,185.2012268281945,drift Started,0.41507432146341455,Safe Condition
614,614,184.57594102654602,drift continue,NaN,Safe Condition
615,615,189.93163514019503,drift continue,NaN,Safe Condition
616,616,180.05682470407066,drift continue,NaN,Safe Condition
617,617,189.61257212358447,drift continue,NaN,Safe Condition
618,618,183.58987500390955,drift continue,NaN,Safe Condition
619,619,187.3006893906427,drift continue,NaN,Safe Condition
620,620,187.15470072891964,drift continue,NaN,Safe Condition
621,621,184.88276861122336,drift continue,NaN,Safe Condition
622,622,188.3011969430053,drift continue,NaN,Safe Condition
623,623,197.11080793411878,drift continue,NaN,Safe Condition
624,624,193.0129859536024,drift continue,NaN,Safe Condition
625,625,197.06954941108646,drift continue,NaN,Safe Condition
626,626,194.89005126432727,drift continue,NaN,Safe Condition
627,627,183.70040003179565,drift continue,NaN,Safe Condition
628,628,190.44612054034806,drift continue,NaN,Safe Condition
629,629,192.6138297210629,drift continue,NaN,Safe Condition
630,630,197.0168343858074,drift continue,NaN,Safe Condition
631,631,193.85721576888076,drift continue,NaN,Safe Condition
632,632,193.94943378429474,drift continue,NaN,Safe Condition
633,633,195.02658685903552,drift continue,NaN,Safe Condition
634,634,189.58835116169968,drift continue,NaN,Safe Condition
635,635,188.939275253316,drift continue,NaN,Safe Condition
636,636,197.3239493140097,drift continue,NaN,Safe Condition
637,637,196.76165508748824,drift continue,NaN,Safe Condition
638,638,196.8947310846607,drift continue,NaN,Safe Condition
639,639,192.71851307438396,drift continue,NaN,Safe Condition
640,640,193.08340714988702,drift continue,NaN,Safe Condition
641,641,193.8631806195174,drift continue,NaN,Safe Condition
642,642,201.6075142066247,drift continue,NaN,Safe Condition
643,643,199.13399052947605,drift continue,NaN,Safe Condition
644,644,196.01911669697773,drift continue,NaN,Safe Condition
645,645,201.95928881561326,drift continue,NaN,Safe Condition
646,646,192.76607602209617,drift continue,NaN,Safe Condition
647,647,196.93992108587653,drift continue,NaN,Safe Condition
648,648,205.83022509692736,drift continue,NaN,Safe Condition
649,649,202.43397928976356,drift continue,NaN,Safe Condition
650,650,205.35144343016455,drift continue,NaN,Safe Condition
651,651,208.5327798361834,drift continue,NaN,Safe Condition
652,652,203.66942272259078,drift continue,NaN,Safe Condition
653,653,206.8557269976935,drift continue,NaN,Safe Condition
654,654,203.69748396772587,drift continue,NaN,Safe Condition
655,655,194.24188747173193,drift continue,NaN,Safe Condition
656,656,208.95202848031462,drift continue,NaN,Safe Condition
657,657,206.03854244742365,drift continue,NaN,Safe Condition
658,658,201.20295832953872,drift continue,NaN,Safe Condition
659,659,205.25084132781393,drift continue,NaN,Safe Condition
660,660,208.25568619739786,drift continue,NaN,Safe Condition
661,661,210.1271052329157,drift continue,NaN,Safe Condition
662,662,210.2308986450388,drift continue,NaN,Safe Condition
663,663,206.03890120214777,drift continue,NaN,Safe Condition
664,664,209.45749905611888,drift continue,NaN,Safe Condition
665,665,211.55329816208632,drift continue,NaN,Safe Condition
666,666,211.96904697938731,drift continue,NaN,Safe Condition
667,667,199.90917208929702,drift continue,NaN,Safe Condition
668,668,213.37043634250446,drift continue,NaN,Safe Condition
669,669,212.1722004274368,drift continue,NaN,Safe Condition
670,670,206.3846006791447,drift continue,NaN,Safe Condition
671,671,211.92211100390304,drift continue,NaN,Safe Condition
672,672,208.04630730880692,drift continue,NaN,Safe Condition
673,673,211.2475672655787,drift continue,NaN,Safe Condition
674,674,204.21698337160169,drift continue,NaN,Safe Condition
675,675,218.02758523987794,drift continue,NaN,Safe Condition
676,676,214.23465585076067,drift continue,NaN,Safe Condition
677,677,213.98497021615688,drift continue,NaN,Safe Condition
678,678,207.7011177886838,drift continue,NaN,Safe Condition
679,679,208.91561727653507,drift continue,NaN,Safe Condition
680,680,208.23967613845113,drift continue,NaN,Safe Condition
681,681,208.26934236225676,drift continue,NaN,Safe Condition
682,682,216.43904111350895,drift continue,NaN,Safe Condition
683,683,215.45224321439687,drift continue,NaN,Safe Condition
684,684,211.27273997195888,drift continue,NaN,Safe Condition
685,685,215.6621528103926,drift continue,NaN,Safe Condition
686,686,213.43579118651977,drift continue,NaN,Safe Condition
687,687,213.78995614840736,drift continue,NaN,Safe Condition
688,688,211.0799219009778,drift continue,NaN,Safe Condition
689,689,219.40514953622844,drift continue,NaN,Safe Condition
690,690,218.15678644820179,drift continue,NaN,Safe Condition
691,691,210.2715181587773,drift continue,NaN,Safe Condition
692,692,212.3347453495837,drift continue,NaN,Safe Condition
693,693,224.4084007511131,drift continue,NaN,Safe Condition
694,694,222.29592235847403,drift continue,NaN,Safe Condition
695,695,221.05803398547224,drift continue,NaN,Safe Condition
696,696,219.8797302385972,drift continue,NaN,Safe Condition
697,697,217.08054779212912,drift continue,NaN,Safe Condition
698,698,220.38739518280056,drift continue,NaN,Safe Condition
699,699,226.3988715706454,drift continue,NaN,Safe Condition
700,700,228.4622189924302,drift continue,NaN,Safe Condition
701,701,227.6677833918076,drift continue,NaN,Safe Condition
702,702,217.24542455016658,drift continue,NaN,Safe Condition
703,703,225.30797325999959,drift continue,NaN,Safe Condition
704,704,214.7978515077682,drift continue,NaN,Safe Condition
705,705,224.31510760763246,drift continue,NaN,Safe Condition
706,706,221.99284260072898,drift continue,NaN,Safe Condition
707,707,226.11024795744572,drift continue,NaN,Safe Condition
708,708,218.89089378707723,drift continue,NaN,Safe Condition
709,709,225.12533180325556,drift continue,NaN,Safe Condition
710,710,231.56491000724787,drift continue,NaN,UnSafe Condition
711,711,228.98249324424927,drift continue,NaN,Safe Condition
712,712,224.07544072016557,drift continue,NaN,Safe Condition
713,713,223.89251349258637,drift continue,NaN,Safe Condition
714,714,222.80464291866792,drift continue,NaN,Safe Condition
715,715,217.2200155435659,drift continue,NaN,Safe Condition
716,716,227.18485889105784,drift continue,NaN,Safe Condition
717,717,229.4970560554232,drift continue,NaN,Safe Condition
718,718,230.09148886757026,drift continue,NaN,UnSafe Condition
719,719,234.8208133691317,drift continue,NaN,UnSafe Condition
720,720,219.42303451949954,drift continue,NaN,Safe Condition
721,721,230.79503001239937,drift continue,NaN,UnSafe Condition
722,722,228.92414394082948,drift continue,NaN,Safe Condition
723,723,232.48228280193584,shift Happend,9.43912445593651,UnSafe Condition
724,724,235.98726890099235,shift continue,NaN,UnSafe Condition
725,725,243.7008790415417,shift continue,NaN,UnSafe Condition
726,726,242.53690686329696,shift continue,NaN,UnSafe Condition
727,727,241.27323305147334,shift continue,NaN,UnSafe Condition
728,728,242.1957466152584,shift continue,NaN,UnSafe Condition
729,729,239.97569417552415,shift continue,NaN,UnSafe Condition
730,730,237.8636234491998,shift continue,NaN,UnSafe Condition
731,731,240.92166266493984,shift continue,NaN,UnSafe Condition
732,732,242.6790239142837,shift continue,NaN,UnSafe Condition
733,733,244.3689608224112,shift continue,NaN,UnSafe Condition
734,734,242.7713524296008,shift continue,NaN,UnSafe Condition
735,735,241.0145663045839,shift continue,NaN,UnSafe Condition
736,736,242.1946503061191,shift continue,NaN,UnSafe Condition
737,737,236.93482154548335,shift continue,NaN,UnSafe Condition
738,738,240.48519731861944,shift continue,NaN,UnSafe Condition
739,739,240.9571962180878,shift continue,NaN,UnSafe Condition
740,740,245.1885583901457,shift continue,NaN,UnSafe Condition
741,741,248.1397133128517,shift continue,NaN,UnSafe Condition
742,742,245.07431024207548,shift continue,NaN,UnSafe Condition
743,743,243.8304159625229,shift continue,NaN,UnSafe Condition
744,744,244.39675305156018,shift continue,NaN,UnSafe Condition
745,745,235.5960805670835,shift continue,NaN,UnSafe Condition
746,746,247.73188673836984,shift continue,NaN,UnSafe Condition
747,747,237.1787857452204,shift continue,NaN,UnSafe Condition
748,748,248.06017422259038,shift continue,NaN,UnSafe Condition
749,749,243.49887816515562,shift continue,NaN,UnSafe Condition
750,750,240.72325428237704,shift continue,NaN,UnSafe Condition
751,751,246.44738088286172,shift continue,NaN,UnSafe Condition
752,752,237.02403995021226,shift continue,NaN,UnSafe Condition
753,753,249.63355553332974,shift continue,NaN,UnSafe Condition
754,754,236.76252043451737,shift continue,NaN,UnSafe Condition
755,755,240.94450271106098,shift continue,NaN,UnSafe Condition
756,756,251.31868691847555,shift continue,NaN,UnSafe Condition
757,757,242.88822803953417,shift continue,NaN,UnSafe Condition
758,758,239.45700898781138,shift continue,NaN,UnSafe Condition
759,759,239.32460171220282,shift continue,NaN,UnSafe Condition
760,760,243.33796636771643,shift continue,NaN,UnSafe Condition
761,761,247.91706675361368,shift continue,NaN,UnSafe Condition
762,762,244.9857211390306,shift continue,NaN,UnSafe Condition
763,763,252.4668729743411,shift continue,NaN,UnSafe Condition
764,764,244.9404981280226,shift continue,NaN,UnSafe Condition
765,765,233.5736839798898,shift continue,NaN,UnSafe Condition
766,766,242.38286383720543,shift continue,NaN,UnSafe Condition
767,767,244.24909234500166,shift continue,NaN,UnSafe Condition
768,768,241.1843233971646,shift continue,NaN,UnSafe Condition
769,769,235.40509114124978,shift continue,NaN,UnSafe Condition
770,770,239.26453865977044,shift continue,NaN,UnSafe Condition
771,771,242.74304640501182,shift continue,NaN,UnSafe Condition
772,772,242.757780737869,shift continue,NaN,UnSafe Condition
773,773,238.0759229808282,shift continue,NaN,UnSafe Condition
774,774,242.20767438992402,shift continue,NaN,UnSafe Condition
775,775,245.58018721623867,shift continue,NaN,UnSafe Condition
776,776,240.05569720339204,shift continue,NaN,UnSafe Condition
777,777,246.48721347872697,shift continue,NaN,UnSafe Condition
778,778,243.6532712241624,shift continue,NaN,UnSafe Condition
779,779,243.36980959532985,shift continue,NaN,UnSafe Condition
780,780,244.04541214057963,shift continue,NaN,UnSafe Condition
781,781,247.30672020718046,shift continue,NaN,UnSafe Condition
782,782,237.38978655093385,shift continue,NaN,UnSafe Condition
783,783,234.88515465483937,shift continue,NaN,UnSafe Condition
784,784,238.75851284865664,shift continue,NaN,UnSafe Condition
785,785,240.49608168766719,shift continue,NaN,UnSafe Condition
786,786,241.87447090101313,shift continue,NaN,UnSafe Condition
787,787,245.21227910248822,shift continue,NaN,UnSafe Condition
788,788,247.01426927061448,shift continue,NaN,UnSafe Condition
789,789,238.3650201728061,shift continue,NaN,UnSafe Condition
790,790,231.93935856487226,shift continue,NaN,UnSafe Condition
791,791,242.65806216411482,shift continue,NaN,UnSafe Condition
792,792,243.54249943925026,shift continue,NaN,UnSafe Condition
793,793,240.82131870638958,shift continue,NaN,UnSafe Condition
794,794,245.18447487076006,shift continue,NaN,UnSafe Condition
795,795,242.3103274373589,shift continue,NaN,UnSafe Condition
796,796,242.8616036480704,shift continue,NaN,UnSafe Condition
797,797,236.10149903020766,shift continue,NaN,UnSafe Condition
798,798,238.69795953714168,shift continue,NaN,UnSafe Condition
799,799,237.98691088285415,shift continue,NaN,UnSafe Condition
800,800,235.32907278342412,shift continue,NaN,UnSafe Condition
801,801,244.18554730446849,shift continue,NaN,UnSafe Condition
802,802,245.80494223052685,shift continue,NaN,UnSafe Condition
803,803,246.00236479199356,shift continue,NaN,UnSafe Condition
804,804,245.62193053129326,shift continue,NaN,UnSafe Condition
805,805,245.00854250902242,shift continue,NaN,UnSafe Condition
806,806,247.4274429090043,shift continue,NaN,UnSafe Condition
807,807,242.65813206510566,shift continue,NaN,UnSafe Condition
808,808,244.25865644939813,shift continue,NaN,UnSafe Condition
809,809,231.9896798932583,shift continue,NaN,UnSafe Condition
810,810,239.18416705127214,shift continue,NaN,UnSafe Condition
811,811,238.8968173522674,shift continue,NaN,UnSafe Condition
812,812,242.23042795209489,shift continue,NaN,UnSafe Condition
813,813,237.8103458267162,shift continue,NaN,UnSafe Condition
814,814,244.00519383416395,shift continue,NaN,UnSafe Condition
815,815,239.55976811592396,shift continue,NaN,UnSafe Condition
816,816,242.47150302629558,shift continue,NaN,UnSafe Condition
817,817,243.07793498470667,shift continue,NaN,UnSafe Condition
818,818,243.20379316458195,shift continue,NaN,UnSafe Condition
819,819,243.55532829857677,shift continue,NaN,UnSafe Condition
820,820,246.81899206990542,shift continue,NaN,UnSafe Condition
821,821,235.7575050100485,shift continue,NaN,UnSafe Condition
822,822,242.83120044440093,shift continue,NaN,UnSafe Condition
823,823,244.1815538362769,shift continue,NaN,UnSafe Condition
824,824,246.50996951053904,shift continue,NaN,UnSafe Condition
825,825,239.3076259092151,shift continue,NaN,UnSafe Condition
826,826,241.7386341209095,shift continue,NaN,UnSafe Condition
827,827,245.50739683045444,shift continue,NaN,UnSafe Condition
828,828,241.08883953247664,shift continue,NaN,UnSafe Condition
829,829,240.68889958065003,shift continue,NaN,UnSafe Condition
830,830,246.58365712571026,shift continue,NaN,UnSafe Condition
831,831,246.15146979900203,shift continue,NaN,UnSafe Condition
832,832,245.58630223675107,shift continue,NaN,UnSafe Condition
833,833,247.45705645652598,shift continue,NaN,UnSafe Condition
834,834,239.5425588557709,shift continue,NaN,UnSafe Condition
835,835,241.71840792038802,shift continue,NaN,UnSafe Condition
836,836,247.18546933923213,shift continue,NaN,UnSafe Condition
837,837,239.02846936873178,shift continue,NaN,UnSafe Condition
838,838,237.18331809668604,shift continue,NaN,UnSafe Condition
839,839,243.28723830561182,shift continue,NaN,UnSafe Condition
840,840,239.62318440875137,shift continue,NaN,UnSafe Condition
841,841,251.75655952931152,shift continue,NaN,UnSafe Condition
842,842,247.74118814093077,shift continue,NaN,UnSafe Condition
843,843,241.63871366996986,shift continue,NaN,UnSafe Condition
844,844,235.75834629809032,shift continue,NaN,UnSafe Condition
845,845,246.00909413270617,shift continue,NaN,UnSafe Condition
846,846,243.97961011863964,shift continue,NaN,UnSafe Condition
847,847,234.92527476795908,shift continue,NaN,UnSafe Condition
848,848,237.49717890486448,shift continue,NaN,UnSafe Condition
849,849,237.6572861329701,shift continue,NaN,UnSafe Condition
850,850,241.26670110578937,shift continue,NaN,UnSafe Condition
851,851,241.77149574331824,shift continue,NaN,UnSafe Condition
852,852,237.92018001321316,shift continue,NaN,UnSafe Condition
853,853,245.0500255045596,shift continue,NaN,UnSafe Condition
854,854,241.76252603855704,shift continue,NaN,UnSafe Condition
855,855,236.87509653581395,shift continue,NaN,UnSafe Condition
856,856,241.43779707056848,shift continue,NaN,UnSafe Condition
857,857,242.4555917152913,shift continue,NaN,UnSafe Condition
858,858,243.47226264425473,shift continue,NaN,UnSafe Condition
859,859,237.17513536671166,shift continue,NaN,UnSafe Condition
860,860,237.53345697451985,shift continue,NaN,UnSafe Condition
861,861,245.59457301863884,shift continue,NaN,UnSafe Condition
862,862,241.7654230792076,shift continue,NaN,UnSafe Condition
863,863,235.4946599001621,shift continue,NaN,UnSafe Condition
864,864,240.13710340490493,shift continue,NaN,UnSafe Condition
865,865,243.35185877521783,shift continue,NaN,UnSafe Condition
866,866,241.80208934611093,shift continue,NaN,UnSafe Condition
867,867,242.8433263661376,shift continue,NaN,UnSafe Condition
868,868,246.20829583101244,shift continue,NaN,UnSafe Condition
869,869,237.18145689589988,shift continue,NaN,UnSafe Condition
870,870,247.0365240154358,shift continue,NaN,UnSafe Condition
871,871,245.82391085268435,shift continue,NaN,UnSafe Condition
872,872,239.4547225128397,shift continue,NaN,UnSafe Condition
873,873,239.68318781123457,shift continue,NaN,UnSafe Condition
874,874,225.79192951288763,shift continue,NaN,Safe Condition
875,875,246.82282269532416,shift continue,NaN,UnSafe Condition
876,876,247.50399785983416,shift continue,NaN,UnSafe Condition
877,877,245.9374467982224,shift continue,NaN,UnSafe Condition
878,878,243.9337761318861,shift continue,NaN,UnSafe Condition
879,879,234.43579605479252,shift continue,NaN,UnSafe Condition
880,880,253.76178447340544,shift continue,NaN,UnSafe Condition
881,881,242.07729782479456,shift continue,NaN,UnSafe Condition
882,882,243.7942675320192,shift continue,NaN,UnSafe Condition
883,883,243.08094106946095,shift continue,NaN,UnSafe Condition
884,884,248.13735117669194,shift continue,NaN,UnSafe Condition
885,885,239.09843591050097,shift continue,NaN,UnSafe Condition
886,886,251.68555759654808,shift continue,NaN,UnSafe Condition
887,887,241.50896724318733,shift continue,NaN,UnSafe Condition
888,888,247.38969783348,shift continue,NaN,UnSafe Condition
889,889,239.32345660416846,shift continue,NaN,UnSafe Condition
890,890,243.86463199970962,shift continue,NaN,UnSafe Condition
891,891,242.7266023674543,shift continue,NaN,UnSafe Condition
892,892,242.69783127126743,shift continue,NaN,UnSafe Condition
893,893,239.5971782005165,shift continue,NaN,UnSafe Condition
894,894,239.99482607460263,shift continue,NaN,UnSafe Condition
895,895,235.20296170334393,shift continue,NaN,UnSafe Condition
896,896,235.45895839429343,shift continue,NaN,UnSafe Condition
897,897,241.66676093009204,shift continue,NaN,UnSafe Condition
898,898,241.65516146318515,shift continue,NaN,UnSafe Condition
899,899,239.37309714711532,shift continue,NaN,UnSafe Condition
900,900,244.79467446684058,shift continue,NaN,UnSafe Condition
901,901,238.4429830651769,shift continue,NaN,UnSafe Condition
902,902,245.60704912211196,shift continue,NaN,UnSafe Condition
903,903,239.172043679151,shift continue,NaN,UnSafe Condition
904,904,233.76828339940192,shift continue,NaN,UnSafe Condition
905,905,238.47176813832772,shift continue,NaN,UnSafe Condition
906,906,245.76811758582522,shift continue,NaN,UnSafe Condition
907,907,236.8234739742556,shift continue,NaN,UnSafe Condition
908,908,240.36139408808998,shift continue,NaN,UnSafe Condition
909,909,244.34235975763326,shift continue,NaN,UnSafe Condition
910,910,240.09330167614988,shift continue,NaN,UnSafe Condition
911,911,241.66047972664373,shift continue,NaN,UnSafe Condition
912,912,245.96786104207902,shift continue,NaN,UnSafe Condition
913,913,238.72945708445445,shift continue,NaN,UnSafe Condition
914,914,238.81139353587872,shift continue,NaN,UnSafe Condition
915,915,242.39666653956647,shift continue,NaN,UnSafe Condition
916,916,237.8569926250038,shift continue,NaN,UnSafe Condition
917,917,242.85702560711158,shift continue,NaN,UnSafe Condition
918,918,243.48397929537035,shift continue,NaN,UnSafe Condition
919,919,236.47603155346258,shift Happend,13.344973582259135,UnSafe Condition
920,920,246.6978558708853,shift continue,NaN,UnSafe Condition
921,921,254.26814652886907,shift continue,NaN,UnSafe Condition
922,922,246.7809669903646,shift continue,NaN,UnSafe Condition
923,923,248.69932022970772,shift continue,NaN,UnSafe Condition
924,924,252.26775827672364,shift continue,NaN,UnSafe Condition
925,925,250.55613894144216,shift continue,NaN,UnSafe Condition
926,926,249.41835160782068,shift continue,NaN,UnSafe Condition
927,927,250.6714761087031,shift continue,NaN,UnSafe Condition
928,928,249.95814087903457,shift continue,NaN,UnSafe Condition
929,929,246.1924784705576,shift continue,NaN,UnSafe Condition
930,930,245.75141870378064,shift continue,NaN,UnSafe Condition
931,931,247.0750768645875,shift continue,NaN,UnSafe Condition
932,932,246.78759292918497,shift continue,NaN,UnSafe Condition
933,933,246.6176202889701,shift continue,NaN,UnSafe Condition
934,934,251.1651963331156,shift continue,NaN,UnSafe Condition
935,935,255.53508883734418,shift continue,NaN,UnSafe Condition
936,936,244.8897875370751,shift continue,NaN,UnSafe Condition
937,937,258.54766350572936,shift continue,NaN,UnSafe Condition
938,938,245.43712040566666,shift continue,NaN,UnSafe Condition
939,939,255.6874155082573,shift continue,NaN,UnSafe Condition
940,940,246.66344396932473,shift continue,NaN,UnSafe Condition
941,941,249.6418212164799,shift continue,NaN,UnSafe Condition
942,942,251.10469766404586,shift continue,NaN,UnSafe Condition
943,943,249.50397279644437,shift continue,NaN,UnSafe Condition
944,944,240.2814386251573,shift continue,NaN,UnSafe Condition
945,945,245.94085731722961,shift continue,NaN,UnSafe Condition
946,946,247.10203174730125,shift continue,NaN,UnSafe Condition
947,947,251.22437655489938,shift continue,NaN,UnSafe Condition
948,948,249.89826031790398,shift continue,NaN,UnSafe Condition
949,949,247.52939409268552,shift continue,NaN,UnSafe Condition
950,950,255.40601511459988,shift continue,NaN,UnSafe Condition
951,951,250.39539970680792,shift continue,NaN,UnSafe Condition
952,952,249.92192281906446,shift continue,NaN,UnSafe Condition
953,953,250.38615875853563,shift continue,NaN,UnSafe Condition
954,954,251.85857286751147,shift continue,NaN,UnSafe Condition
955,955,255.33531883580116,shift continue,NaN,UnSafe Condition
956,956,248.52299156038242,shift Happend,15.424722079557323,UnSafe Condition
957,957,266.6046522494047,shift continue,NaN,UnSafe Condition
958,958,261.2624175558029,shift continue,NaN,UnSafe Condition
959,959,258.6311820330493,shift continue,NaN,UnSafe Condition
960,960,259.9022377342489,shift continue,NaN,UnSafe Condition
961,961,265.12451242324806,shift continue,NaN,UnSafe Condition
962,962,267.4718130924929,shift continue,NaN,UnSafe Condition
963,963,265.99088988540933,shift continue,NaN,UnSafe Condition
964,964,265.80438912980486,shift continue,NaN,UnSafe Condition
965,965,260.5000482866982,shift continue,NaN,UnSafe Condition
966,966,264.01816434109463,shift continue,NaN,UnSafe Condition
967,967,261.55839002563823,shift continue,NaN,UnSafe Condition
968,968,255.94995754197376,shift continue,NaN,UnSafe Condition
969,969,264.40196340493856,shift continue,NaN,UnSafe Condition
970,970,259.3191496598801,shift continue,NaN,UnSafe Condition
