1.Time,2.Signal Value,3.Status,4.Value of Shift/Drift,5.Health Status,6.Date
451,211.80749009206605,drift continue,,Safe Condition,2019-03-28
452,198.834216277506,drift continue,,Safe Condition,2019-03-29
453,205.5443739984692,drift continue,,Safe Condition,2019-03-30
454,202.69787819315684,drift continue,,Safe Condition,2019-03-31
455,209.5178664592544,drift continue,,Safe Condition,2019-04-01
456,209.87202938628968,drift continue,,Safe Condition,2019-04-02
457,204.74866937187875,shift Happend,3.7533690084978635,Safe Condition,2019-04-03
458,208.40305999995223,shift continue,,Safe Condition,2019-04-04
459,205.4829277680391,shift continue,,Safe Condition,2019-04-05
460,209.97110115415242,shift continue,,Safe Condition,2019-04-06
461,208.55305210024582,shift continue,,Safe Condition,2019-04-07
462,210.8928464080793,shift continue,,Safe Condition,2019-04-08
463,210.12570365546898,shift continue,,Safe Condition,2019-04-09
464,212.8935223509277,shift continue,,Safe Condition,2019-04-10
465,209.5728404812389,shift continue,,Safe Condition,2019-04-11
466,208.3125012189425,shift continue,,Safe Condition,2019-04-12
467,209.237409636191,shift continue,,Safe Condition,2019-04-13
468,206.91911268226468,shift continue,,Safe Condition,2019-04-14
469,203.19743583767516,shift continue,,Safe Condition,2019-04-15
470,200.7347139791161,shift continue,,Safe Condition,2019-04-16
471,203.70687301807115,shift continue,,Safe Condition,2019-04-17
472,212.22302773008002,shift continue,,Safe Condition,2019-04-18
473,201.59497519527284,shift continue,,Safe Condition,2019-04-19
474,207.7870279354589,shift continue,,Safe Condition,2019-04-20
475,209.74712422332303,shift continue,,Safe Condition,2019-04-21
476,208.43892153094453,shift continue,,Safe Condition,2019-04-22
477,211.71985214079328,shift continue,,Safe Condition,2019-04-23
478,208.41571986834407,shift continue,,Safe Condition,2019-04-24
479,212.38805880864655,shift continue,,Safe Condition,2019-04-25
480,206.51064252542972,shift continue,,Safe Condition,2019-04-26
481,205.40666468241375,shift continue,,Safe Condition,2019-04-27
482,214.02744566150204,shift continue,,Safe Condition,2019-04-28
483,209.20725738227088,shift continue,,Safe Condition,2019-04-29
484,213.65242256658456,shift continue,,Safe Condition,2019-04-30
485,210.04682307715683,shift continue,,Safe Condition,2019-05-01
486,211.2769194032809,shift continue,,Safe Condition,2019-05-02
487,212.67162039789287,shift continue,,Safe Condition,2019-05-03
488,214.70394057787448,shift continue,,Safe Condition,2019-05-04
489,207.92334424719033,shift continue,,Safe Condition,2019-05-05
490,207.13450387141083,shift continue,,Safe Condition,2019-05-06
491,208.43850180053607,shift continue,,Safe Condition,2019-05-07
492,208.5355587711524,shift continue,,Safe Condition,2019-05-08
493,203.04012617489815,shift continue,,Safe Condition,2019-05-09
494,207.83665534986113,shift continue,,Safe Condition,2019-05-10
495,212.0452660301304,shift continue,,Safe Condition,2019-05-11
496,203.8634405866484,shift continue,,Safe Condition,2019-05-12
497,202.08559671712098,shift continue,,Safe Condition,2019-05-13
498,207.7648381836654,shift continue,,Safe Condition,2019-05-14
499,209.73100876875301,shift continue,,Safe Condition,2019-05-15
500,208.62693250133728,shift continue,,Safe Condition,2019-05-16
501,203.58240258992592,shift continue,,Safe Condition,2019-05-17
502,206.5046537134464,shift continue,,Safe Condition,2019-05-18
503,208.13239599057937,shift continue,,Safe Condition,2019-05-19
504,210.19467279191002,shift continue,,Safe Condition,2019-05-20
505,204.31464540866278,shift continue,,Safe Condition,2019-05-21
506,205.33703988579356,shift continue,,Safe Condition,2019-05-22
507,203.7143437613678,shift continue,,Safe Condition,2019-05-23
508,214.03946685743628,shift continue,,Safe Condition,2019-05-24
509,211.68831628637702,shift continue,,Safe Condition,2019-05-25
510,209.48177272327342,drift Started,0.404154132507876,Safe Condition,2019-05-26
511,206.95696306219924,drift continue,,Safe Condition,2019-05-27
512,210.81051901611463,drift continue,,Safe Condition,2019-05-28
513,214.37091497440238,drift continue,,Safe Condition,2019-05-29
514,207.63416917884902,shift Happend,6.223814838284549,Safe Condition,2019-05-30
515,221.7630617971075,shift continue,,Safe Condition,2019-05-31
516,209.11635669129208,shift continue,,Safe Condition,2019-06-01
517,214.1587598226028,shift continue,,Safe Condition,2019-06-02
518,214.56703209952423,shift continue,,Safe Condition,2019-06-03
519,210.48483906319595,shift continue,,Safe Condition,2019-06-04
520,216.5790204679509,shift continue,,Safe Condition,2019-06-05
521,215.7072705494611,shift continue,,Safe Condition,2019-06-06
522,216.0585604502323,shift continue,,Safe Condition,2019-06-07
523,217.43547175090796,shift continue,,Safe Condition,2019-06-08
524,208.17206114965362,shift continue,,Safe Condition,2019-06-09
525,216.7261985724461,shift continue,,Safe Condition,2019-06-10
526,213.6202303700187,shift continue,,Safe Condition,2019-06-11
527,216.49982293241646,shift continue,,Safe Condition,2019-06-12
528,214.05751239673828,shift continue,,Safe Condition,2019-06-13
529,206.30683141377062,shift continue,,Safe Condition,2019-06-14
530,215.5690409067384,shift continue,,Safe Condition,2019-06-15
531,211.84899850131802,shift continue,,Safe Condition,2019-06-16
532,214.434289672938,shift continue,,Safe Condition,2019-06-17
533,214.03966677731339,shift continue,,Safe Condition,2019-06-18
534,219.2040766851325,shift continue,,Safe Condition,2019-06-19
535,211.18067872015067,shift continue,,Safe Condition,2019-06-20
536,216.01522333059106,shift continue,,Safe Condition,2019-06-21
537,213.2346614032241,shift continue,,Safe Condition,2019-06-22
538,217.60823510900548,shift continue,,Safe Condition,2019-06-23
539,208.91174309162892,shift continue,,Safe Condition,2019-06-24
540,211.55728123050233,shift continue,,Safe Condition,2019-06-25
541,212.48610483289482,shift continue,,Safe Condition,2019-06-26
542,216.71765498468145,shift continue,,Safe Condition,2019-06-27
543,214.42788641067855,shift continue,,Safe Condition,2019-06-28
544,217.3200986007037,shift continue,,Safe Condition,2019-06-29
545,208.67539847359672,shift continue,,Safe Condition,2019-06-30
546,214.97324659768242,shift continue,,Safe Condition,2019-07-01
547,215.99859838324687,shift continue,,Safe Condition,2019-07-02
548,213.29410270386737,shift continue,,Safe Condition,2019-07-03
549,218.2532143964509,shift continue,,Safe Condition,2019-07-04
550,213.21006262316064,drift Started,0.3841438809970866,Safe Condition,2019-07-05
551,211.2763175693156,drift continue,,Safe Condition,2019-07-06
552,215.06442521867802,drift continue,,Safe Condition,2019-07-07
553,214.37969172340027,drift continue,,Safe Condition,2019-07-08
554,206.82860296988707,drift continue,,Safe Condition,2019-07-09
555,212.82791035425763,drift continue,,Safe Condition,2019-07-10
556,217.1875311862407,drift continue,,Safe Condition,2019-07-11
557,213.61020065524673,drift continue,,Safe Condition,2019-07-12
558,214.84193926992603,drift continue,,Safe Condition,2019-07-13
559,218.51673568344262,drift continue,,Safe Condition,2019-07-14
560,212.4827712972464,drift continue,,Safe Condition,2019-07-15
561,224.54714049951562,drift continue,,Safe Condition,2019-07-16
562,219.45811860596748,drift continue,,Safe Condition,2019-07-17
563,220.75080672055032,drift continue,,Safe Condition,2019-07-18
564,216.66776423945643,drift continue,,Safe Condition,2019-07-19
565,211.0128430347213,drift continue,,Safe Condition,2019-07-20
566,219.18651478927362,drift continue,,Safe Condition,2019-07-21
567,215.6602402136192,drift continue,,Safe Condition,2019-07-22
568,225.19929187613687,drift continue,,Safe Condition,2019-07-23
569,221.24499996634663,drift continue,,Safe Condition,2019-07-24
570,221.0124659687088,drift continue,,Safe Condition,2019-07-25
571,216.3426722271624,drift continue,,Safe Condition,2019-07-26
572,223.2361841274397,drift continue,,Safe Condition,2019-07-27
573,220.06163617746574,drift continue,,Safe Condition,2019-07-28
574,224.4530185578629,drift continue,,Safe Condition,2019-07-29
575,226.01389866564682,drift continue,,Safe Condition,2019-07-30
576,220.83181787908063,drift continue,,Safe Condition,2019-07-31
577,224.54841164296337,drift continue,,Safe Condition,2019-08-01
578,222.3298947158017,drift continue,,Safe Condition,2019-08-02
579,222.771956729039,drift continue,,Safe Condition,2019-08-03
580,221.66108092657254,drift continue,,Safe Condition,2019-08-04
581,220.446060664298,drift continue,,Safe Condition,2019-08-05
582,230.69719904524587,drift continue,,UnSafe Condition,2019-08-06
583,229.9844693372562,drift continue,,Safe Condition,2019-08-07
584,229.03506539067212,drift continue,,Safe Condition,2019-08-08
585,225.9665624702069,drift continue,,Safe Condition,2019-08-09
586,225.8220604275636,drift continue,,Safe Condition,2019-08-10
587,230.64191725583802,drift continue,,UnSafe Condition,2019-08-11
588,224.00245097932418,drift continue,,Safe Condition,2019-08-12
589,227.20236781999202,drift continue,,Safe Condition,2019-08-13
590,227.78007259664227,drift continue,,Safe Condition,2019-08-14
591,223.60296159860505,drift continue,,Safe Condition,2019-08-15
592,225.11661698937138,drift continue,,Safe Condition,2019-08-16
593,231.822814386505,drift continue,,UnSafe Condition,2019-08-17
594,228.84223303681443,drift continue,,Safe Condition,2019-08-18
595,230.0006350454607,drift continue,,UnSafe Condition,2019-08-19
596,225.72147086128624,drift continue,,Safe Condition,2019-08-20
597,233.7592900672953,drift continue,,UnSafe Condition,2019-08-21
598,232.21498452349633,drift continue,,UnSafe Condition,2019-08-22
599,236.6068682083831,drift continue,,UnSafe Condition,2019-08-23
600,235.23984380229192,drift continue,,UnSafe Condition,2019-08-24
601,226.94582991816108,shift Happend,7.107309646487749,Safe Condition,2019-08-25
602,237.316579170627,shift continue,,UnSafe Condition,2019-08-26
603,232.70112248528352,shift continue,,UnSafe Condition,2019-08-27
604,231.69481244660676,shift continue,,UnSafe Condition,2019-08-28
605,238.02820972477159,shift continue,,UnSafe Condition,2019-08-29
606,235.50775799640112,shift continue,,UnSafe Condition,2019-08-30
607,235.31872647476243,shift continue,,UnSafe Condition,2019-08-31
608,230.99777154401488,shift continue,,UnSafe Condition,2019-09-01
609,228.5613760687514,shift continue,,Safe Condition,2019-09-02
610,234.7224878169437,shift continue,,UnSafe Condition,2019-09-03
611,234.1318901139682,shift continue,,UnSafe Condition,2019-09-04
612,235.94872332149183,shift continue,,UnSafe Condition,2019-09-05
613,229.55848674533263,shift continue,,Safe Condition,2019-09-06
614,232.69210316317296,shift continue,,UnSafe Condition,2019-09-07
615,234.1469789455716,shift continue,,UnSafe Condition,2019-09-08
616,227.92738559358364,shift continue,,Safe Condition,2019-09-09
617,235.9242669913882,shift continue,,UnSafe Condition,2019-09-10
618,230.85559693275002,shift continue,,UnSafe Condition,2019-09-11
619,237.4187757558188,shift continue,,UnSafe Condition,2019-09-12
620,235.11728825836454,shift continue,,UnSafe Condition,2019-09-13
621,231.22725123976502,drift Started,0.1846423414672776,UnSafe Condition,2019-09-14
622,231.05563762943783,drift continue,,UnSafe Condition,2019-09-15
623,221.5708357168837,drift continue,,Safe Condition,2019-09-16
624,226.86956545850342,drift continue,,Safe Condition,2019-09-17
625,231.9767957543974,drift continue,,UnSafe Condition,2019-09-18
626,232.6751600157779,drift continue,,UnSafe Condition,2019-09-19
627,230.56205776783997,drift continue,,UnSafe Condition,2019-09-20
628,232.75117535221,drift continue,,UnSafe Condition,2019-09-21
629,234.8314158072195,drift continue,,UnSafe Condition,2019-09-22
630,229.3166393107056,drift continue,,Safe Condition,2019-09-23
631,234.662276666681,drift continue,,UnSafe Condition,2019-09-24
632,232.0399360467253,drift continue,,UnSafe Condition,2019-09-25
633,232.7182223090819,drift Started,0.04800136207479843,UnSafe Condition,2019-09-26
634,232.2676233549216,drift continue,,UnSafe Condition,2019-09-27
635,228.42286629077915,drift continue,,Safe Condition,2019-09-28
636,236.34125349760606,drift continue,,UnSafe Condition,2019-09-29
637,234.51448798320172,drift continue,,UnSafe Condition,2019-09-30
638,241.58995616847253,drift continue,,UnSafe Condition,2019-10-01
639,240.6146641948681,drift continue,,UnSafe Condition,2019-10-02
640,237.61189604348988,drift continue,,UnSafe Condition,2019-10-03
641,227.4307420408832,drift continue,,Safe Condition,2019-10-04
642,235.38327361488533,drift continue,,UnSafe Condition,2019-10-05
643,232.9223147155813,drift continue,,UnSafe Condition,2019-10-06
644,234.4919503088864,drift continue,,UnSafe Condition,2019-10-07
645,233.3968603175028,drift continue,,UnSafe Condition,2019-10-08
646,227.83917168985195,drift continue,,Safe Condition,2019-10-09
647,239.37542432644446,drift continue,,UnSafe Condition,2019-10-10
